titulo,data,resumo,link,operações,UF
" Hospital público, mesmo fechado, pagou R$ 2,5 milhões em salários ",19/12/2014," OS também recebeu dinheiro para gerir cem leitos, mas funcionou com apenas 57 durante um ano",https://www.ataqueaoscofrespublicos.com/noticias/hospital-publico-mesmo-fechado-pagou-r-25-milhoes-em-salarios/,,RJ
 OSs que gerenciam UPAs do Rio recebem milhões e não prestam serviços ,19/12/2014,As unidades são investigadas pelo Ministério Público; Órgão pede em ação na Justiça que a Organização Social Iabas devolva aos cofres públicos todo o dinheiro embolsado indevidamente,https://www.ataqueaoscofrespublicos.com/noticias/oss-que-gerenciam-upas-do-rio-recebem-milhoes-e-nao-prestam-servicos/,,RJ
 Justiça proíbe Prefeitura de terceirizar atendimento nos prontos-socorros de Franca ,18/12/2014,"Com a decisão, Pronto-socorro “Dr. Álvaro Azzuz” e o Pronto-socorro Infantil não poderão ser transferidos para Organizações de Saúde ou qualquer outra empresa.",https://www.ataqueaoscofrespublicos.com/noticias/justica-proibe-prefeitura-de-terceirizar-atendimento-nos-prontos-socorros-de-franca/,,
 Organização Social na educação de Santos: Precarização do trabalho e ataque à democracia ,18/12/2014,"Entenda porque a completa reestruturação do programa de escolarização de tempo integral em Santos, com a inserção imediata de servidores de carreira é algo urgente. ",https://www.ataqueaoscofrespublicos.com/noticias/organizacao-social-na-educacao-de-santos-precarizacao-do-trabalho-e-ataque-a-democracia/,,
 Ministério Público reprova postos de saúde geridos por OS em Colatina ,18/12/2014,Ministério Público apontou que todas as 26 unidades do município precisam de adequações; promotor pediu a interdição de um posto ,https://www.ataqueaoscofrespublicos.com/noticias/ministerio-publico-reprova-postos-de-saude-geridos-por-os-em-colatina/,,ES
" Por causa de OS, farmácia de Alto Custo não fornece remédios há 5 dias em Cuiabá ",18/12/2014,"Segundo a Secretaria de Saúde, sistema informatizado está fora do ar por conta de uma dívida não paga por organização social",https://www.ataqueaoscofrespublicos.com/noticias/por-causa-de-os-farmacia-de-alto-custo-nao-fornece-remedios-ha-5-dias-em-cuiaba/,,MT
 MP de Tocantins pede afastamento de prefeito e secretários de Araguaína por contratar OS ,17/12/2014,No foco da ação judicial estão também secretários municipais e representante do Instituto Sulamericano de Desenvolvimento e Gestão (ISDG),https://www.ataqueaoscofrespublicos.com/noticias/mp-de-tocantins-pede-afastamento-de-prefeito-e-secretarios-de-araguaina-por-contratar-os/,,TO;GO
 Tchau OSS! Futuro secretário estadual de Saúde de Mato Grosso promete acabar com OSs no estado ,17/12/2014,"Segundo Pedro Taques (PDT), eleito governador, a “privatização da saúde” implantada em 2011 no estado favoreceu apenas a corrupção na secretaria que comanda o setor ",https://www.ataqueaoscofrespublicos.com/noticias/tchau-oss-futuro-secretario-estadual-de-saude-de-mato-grosso-promete-acabar-com-oss-no-estado/,,MT
 Em Natal (RN) relações espúrias entre OS e Prefeitura foram parar nas varas criminais ,16/12/2014,"Uma prefeita afastada, três pessoas condenadas criminalmente e quatro processos na Justiça Federal são o saldo das ações das OSs na capital potiguar",https://www.ataqueaoscofrespublicos.com/noticias/em-natal-rn-relacoes-espurias-entre-os-e-prefeitura-foram-parar-nas-varas-criminais/,Operação Assepsia”;Operação Assepsia,RN;RJ
 A história da OS que recebeu dinheiro público por quimioterapia em pacientes mortos ,15/12/2014,"Caso virou notícia após uma auditoria do Tribunal de Contas da União, que teve como objetivo verificar pagamentos irregulares feitos a entidades que recebem recursos do SUS",https://www.ataqueaoscofrespublicos.com/noticias/a-historia-da-os-que-recebeu-dinheiro-publico-por-quimioterapia-em-pacientes-mortos/,,PE;CE
 Auditoria revela que rombo na Santa Casa de SP é o dobro do que se sabia ,15/12/2014,"Novo levantamento indicou que o montante devido pela Santa Casa é superior a R$ 773 milhões; há indícios de irregularidades na compra de medicamentos, contratação de serviços e contratação de pessoal",https://www.ataqueaoscofrespublicos.com/noticias/auditoria-revela-que-rombo-na-santa-casa-de-sp-e-o-dobro-do-que-se-sabia/,,SP
" Crise, greve, caos. Na Santa Casa de SP, esse é o rastro deixado pelas OSs ",15/12/2014,"Mais de dois mil funcionários participaram do ato contra todos os problemas na Santa Casa de São Paulo, na capital",https://www.ataqueaoscofrespublicos.com/noticias/crise-greve-caos-na-santa-casa-de-sp-esse-e-o-rastro-deixado-pelas-oss/,,SP
 Pró-Saúde de novo envolvida em polêmicas ,12/12/2014,"Desta vez a OSS, por sua longa ficha corrida (e suja) foi destaque na imprensa da cidade de Uberaba, em Minas Gerais. ",https://www.ataqueaoscofrespublicos.com/noticias/pro-saude-de-novo-envolvida-em-polemicas/,,MG
 Clientes da Unimed deixam de ser atendidos em hospitais de SP ,12/12/2014,"Problemas com pagamento fizeram com que plano perdesse centros médicos.
Pacientes tiveram que recorrer à Justiça para manter o atendimento.",https://www.ataqueaoscofrespublicos.com/noticias/clientes-da-unimed-deixam-de-ser-atendidos-em-hospitais-de-sp/,,AC
 Trabalhadores de OSs em São Paulo estão com salários atrasados há 5 dias ,12/12/2014,"SinSaúdeSP disse que a categoria entrará em greve nesta sexta-feira (12/12), se os débitos trabalhistas não forem pagos",https://www.ataqueaoscofrespublicos.com/noticias/trabalhadores-de-oss-em-sao-paulo-estao-com-salarios-atrasados-ha-5-dias/,,SP
 Terceirizados da Assistência Social de São Vicente decretam estado de greve ,11/12/2014,"No total, 187 contratados para cargos de Ensino Médio estão há três meses sem salários e sem benefícios",https://www.ataqueaoscofrespublicos.com/noticias/terceirizados-da-assistencia-social-de-sao-vicente-decretam-estado-de-greve/,,
 Picaretagem organizada? Gestores se reúnem para a criar Associação Nacional de Organizações Sociais ,11/12/2014,"Nesta sexta-feira (12/12), gestores de OSs reúnem-se para discutir formas de defender seus interesses",https://www.ataqueaoscofrespublicos.com/noticias/picaretagem-organizada-gestores-se-reunem-para-a-criar-associacao-nacional-de-organizacoes-sociais/,,
" Em hospital do Rio, médicos de OSS receberam salários antes mesmo da inauguração de hospital ",10/12/2014,"Auditoria do Tribunal de Contas aponta que Secretaria de Saúde pagou R$ 2,5 milhões em salários;  prefeitura pagou gestora da unidade em 2012, mas a inauguração ocorreu em 2013.",https://www.ataqueaoscofrespublicos.com/noticias/em-hospital-do-rio-medicos-de-oss-receberam-salarios-antes-mesmo-da-inauguracao-de-hospital/,,RJ;SP
 Funcionários de OSs estão sem receber em São Paulo ,10/12/2014,Todas as unidades básicas e PSs públicos administrados pela Organização Social Irmandade Santa Casa de Misericórdia de SP estão sem salários e 13º ,https://www.ataqueaoscofrespublicos.com/noticias/funcionarios-de-oss-estao-sem-receber-em-sao-paulo/,,SP
 Justiça do Piauí proíbe prefeitura de contratar OS para gerir UPA ,09/12/2014,Pena para o descumprimento da decisão é de multa no valor de R$ 500 mil. Mandados de execução foram expedidos para a Fundação Hospitalar,https://www.ataqueaoscofrespublicos.com/noticias/justica-do-piaui-proibe-prefeitura-de-contratar-os-para-gerir-upa/,,PI
 Protesto contra saúde terceirizada em Uberaba tem até encenação de velório ,09/12/2014,Conselheiro de saúde diz que ‘entrega da gestão’ para OSs aumenta custos e é ineficiente. ,https://www.ataqueaoscofrespublicos.com/noticias/protesto-contra-saude-terceirizada-em-uberaba-tem-ate-encenacao-de-velorio/,,
 Hospital de Mato Grosso administrado por OSS tem intervenção do estado após falhas ,09/12/2014,Essa é a 4ª intervenção feita neste ano em unidades administradas por OSS por causa da má qualidade no atendimento e na alimentação,https://www.ataqueaoscofrespublicos.com/noticias/hospital-de-mato-grosso-administrado-por-oss-tem-intervencao-do-estado-apos-falhas/,,MT
" Descoberto esquema de corrupção no hospital Santa Marcelina, em SP ",08/12/2014,OSS dispensave pacientes graves e idosos e atendia os casos mais simples para bater metas de interneção e receber mais do SUS,https://www.ataqueaoscofrespublicos.com/noticias/descoberto-esquema-de-corrupcao-no-hospital-santa-marcelina-em-sp/,,SP
 Tudo errado nas OSs de hospitais e UPAs do Rio ,07/12/2014,"Tribunal de Contas aponta que uma OS começou a receber dinheiro um ano antes da unidade começar a funcionar. Em outra entidade, número de médicos era inferior ao estipulado em contrato.",https://www.ataqueaoscofrespublicos.com/noticias/tudo-errado-nas-oss-de-hospitais-e-upas-do-rio/,,RJ
 Relatório do Tribunal de Contas de São Paulo comprova: terceirização de hospitais custa mais caro ,05/12/2014,Trem da Alegria das OSs na saúde gera gastos exorbitantes de recursos e comprometem a transparência e a qualidade dos serviços ,https://www.ataqueaoscofrespublicos.com/noticias/relatorio-do-tribunal-de-contas-de-sao-paulo-comprova-terceirizacao-de-hospitais-custa-mais-caro/,,SP
" O Conselho Regional de Medicina aponta falhas no Irmã Dulce, da Fundação ABC ",05/12/2014,Pacientes em corredores e falta de material são alguns dos problemas encontrados no Hospital Municipal de Praia Grande; queixas de usuários continuam,https://www.ataqueaoscofrespublicos.com/noticias/o-conselho-regional-de-medicina-aponta-falhas-no-irma-dulce-da-fundacao-abc/,,SP
 Em Bertioga médicos ficaram sem receber da Fundação ABC ,05/12/2014,"OS, que esteve por cinco anos na gerência do Hospital Municipal, deixou profissionais sem pagamento em diversas ocasiões",https://www.ataqueaoscofrespublicos.com/noticias/em-bertioga-medicos-ficaram-sem-receber-da-fundacao-abc/,,
 Mais um golpe de OSs: arrecadação irregular de FGTS e INSS de médicos em UPAs ,04/12/2014,Repasses da prefeitura do Rio para a OS Iabas iam para o pagamento de salários de profissionais que sequer existiam,https://www.ataqueaoscofrespublicos.com/noticias/mais-um-golpe-de-oss-arrecadacao-irregular-de-fgts-e-inss-de-medicos-em-upas/,,RJ
 OS Pró-Saúde é investigada em seis estados por irregularidades ,04/12/2014,Ficha corrida da entidade tem de tudo: de contratações irregulares de médicos à recusa de prestar de contas e falta de remédios e comida a pacientes internados,https://www.ataqueaoscofrespublicos.com/noticias/os-pro-saude-e-investigada-em-seis-estados-por-irregularidades/,,PR;ES;GO;PA;SP;TO;DF
 Hospitais estaduais de SP contraem dívidas absurdas e voltam para as mãos do Governo ,04/12/2014,Auditoria mostra que em quatro anos as dívidas e prejuízos quase triplicaram em função do mau gerenciamento feito pelas OSs,https://www.ataqueaoscofrespublicos.com/noticias/hospitais-estaduais-de-sp-contraem-dividas-absurdas-e-voltam-para-as-maos-do-governo/,,SP
 10 milhões por ano foram desviados da saúde por OSs que atuavam em três estados ,03/12/2014,Quase R$ 1 milhão em dinheiro foi encontrado em apartamento em SP. Gravações mostram como grupo agia.,https://www.ataqueaoscofrespublicos.com/noticias/10-milhoes-por-ano-foram-desviados-da-saude-por-oss-que-atuavam-em-tres-estados/,,SP;RJ;SC
 MTE autua Theatro Municipal de SP por irregularidades praticadas por OS na contratação de profissionais ,01/12/2014,Fiscais constataram falta de registro de funcionários. A contratação dos profissionais é feita pela OS Instituto Brasileiro de Gestão Cultural.,https://www.ataqueaoscofrespublicos.com/noticias/mte-autua-theatro-municipal-de-sp-por-irregularidades-praticadas-por-os-na-contratacao-de-profissionais/,,SP
 Polícia Federal faz operação contra desvio de dinheiro público via OS ,10/11/2014,Apenas uma organização social investigada teria faturado mais de R$1 bilhão em cinco anos,https://www.ataqueaoscofrespublicos.com/noticias/policia-federal-faz-operacao-contra-desvio-de-dinheiro-publico-via-os/,Operação Parceria,GO;MA;PA;PR;SP
" Contrariando orientação do Ministério Público, Câmara de Araguaína (TO) aprova contratação de OS ",10/11/2014,Promotores dizem que o fato de o ISDG nunca ter gerido hospitais impossibilita as autoridades de atestarem a qualidade dos serviços e inviabiliza a contratação,https://www.ataqueaoscofrespublicos.com/noticias/contrariando-orientacao-do-ministerio-publico-camara-de-araguaina-to-aprova-contratacao-de-os/,,TO
 Governo de Mato Grosso intervém em hospitais e diz haver desvio de verba de OSS ,09/11/2014,"A Organização Social Ipas deixou de pagar funcionários e contas de água e de luz, diz comissão",https://www.ataqueaoscofrespublicos.com/noticias/governo-de-mato-grosso-intervem-em-hospitais-e-diz-haver-desvio-de-verba-de-oss/,,MT
 Remédios vencidos em farmácia de alto custo gerenciada por OS ,08/11/2014,"Lotes de medicamentos vencidos foram flagrados em almoxarifado da unidade pública administrada pelo Ipas, em Mato Grosso",https://www.ataqueaoscofrespublicos.com/noticias/remedios-vencidos-em-farmacia-de-alto-custo-gerenciada-por-os/,,MT
 Inquérito investiga terceirização da saúde em Santos ,05/11/2014,"Promotor público Rodrigo Lestrade Pedroso disse que após a investigação, que deve ser extensa, o MP pode ou não propor uma ação civil pública contra a lei das OSs no município",https://www.ataqueaoscofrespublicos.com/noticias/inquerito-investiga-terceirizacao-da-saude-em-santos/,,
 Funcionários fazem dossiê com irregularidades e pedem interdição do Hospital das Clínicas de Pernambuco ,01/11/2014,"Condições precárias no hospital e no atendimento dos pacientes constam do documento, entregue a mais de 100 entidades fiscalizatórias",https://www.ataqueaoscofrespublicos.com/noticias/funcionarios-fazem-dossie-com-irregularidades-e-pedem-interdicao-do-hospital-das-clinicas-de-pernambuco/,,PE
 Médicos de Eldorado tiveram de fazer greve em julho por falta de pagamento ,10/10/2014,"Por causa do atraso, apenas os casos de emergência estavam sendo atendidos na Santa Casa da cidade",https://www.ataqueaoscofrespublicos.com/noticias/medicos-de-eldorado-tiveram-de-fazer-greve-em-julho-por-falta-de-pagamento/,,
 Entidade paga firma de filho de diretor com verba pública ,10/10/2014,Posto de saúde terceirizado contratou empresa para realizar consultas,https://www.ataqueaoscofrespublicos.com/noticias/entidade-paga-firma-de-filho-de-diretor-com-verba-publica/,,SP
